date,year,month,province_iso,province_name_cn,total_gen,thermal_gen,hydro_gen,data_flag
2020-02-01,2020,2,CN-62,甘肃省,143.477484,77.513155,27.772139,historical_disaggregated
2020-03-01,2020,3,CN-62,甘肃省,125.171470,63.995794,28.550624,historical_disaggregated
2020-04-01,2020,4,CN-62,甘肃省,125.570199,65.384706,28.324179,historical_disaggregated
2020-05-01,2020,5,CN-62,甘肃省,134.398876,69.595226,32.072977,historical_disaggregated
2020-06-01,2020,6,CN-62,甘肃省,142.819761,71.048894,45.448898,historical_disaggregated
2020-07-01,2020,7,CN-62,甘肃省,154.081591,75.586202,54.715941,historical_disaggregated
2020-08-01,2020,8,CN-62,甘肃省,163.984118,83.653441,52.722666,historical_disaggregated
2020-09-01,2020,9,CN-62,甘肃省,143.071232,69.404992,51.784815,historical_disaggregated
2020-10-01,2020,10,CN-62,甘肃省,138.071261,65.588528,50.461788,historical_disaggregated
2020-11-01,2020,11,CN-62,甘肃省,145.416031,77.260783,34.278335,historical_disaggregated
2020-12-01,2020,12,CN-62,甘肃省,164.865400,92.796711,28.575644,historical_disaggregated
2021-01-01,2021,1,CN-62,甘肃省,143.601203,84.104556,24.140718,historical_disaggregated
2021-02-01,2021,2,CN-62,甘肃省,141.212143,80.660718,24.598667,historical_disaggregated
2021-03-01,2021,3,CN-62,甘肃省,146.224703,85.886911,22.593374,historical_disaggregated
2021-04-01,2021,4,CN-62,甘肃省,138.470059,78.331077,26.187275,historical_disaggregated
2021-05-01,2021,5,CN-62,甘肃省,143.988770,78.165913,32.256083,historical_disaggregated
2021-06-01,2021,6,CN-62,甘肃省,152.481315,83.464410,38.519409,historical_disaggregated
2021-07-01,2021,7,CN-62,甘肃省,168.610707,90.862628,47.988566,historical_disaggregated
2021-08-01,2021,8,CN-62,甘肃省,164.105501,89.599041,46.233364,historical_disaggregated
2021-09-01,2021,9,CN-62,甘肃省,150.052016,78.404385,47.535164,historical_disaggregated
2021-10-01,2021,10,CN-62,甘肃省,142.101784,73.935678,40.277346,historical_disaggregated
2021-11-01,2021,11,CN-62,甘肃省,145.366780,80.548931,30.401645,historical_disaggregated
2021-12-01,2021,12,CN-62,甘肃省,160.776050,94.208728,24.128617,historical_disaggregated
2022-01-01,2022,1,CN-62,甘肃省,162.399341,100.385671,19.531907,historical_disaggregated
2022-02-01,2022,2,CN-62,甘肃省,160.159958,97.356508,19.927854,historical_disaggregated
2022-03-01,2022,3,CN-62,甘肃省,147.999602,83.684510,22.309135,historical_disaggregated
2022-04-01,2022,4,CN-62,甘肃省,134.395926,71.547438,25.432436,historical_disaggregated
2022-05-01,2022,5,CN-62,甘肃省,141.562148,72.212808,33.718578,historical_disaggregated
2022-06-01,2022,6,CN-62,甘肃省,156.581402,81.273926,41.039225,historical_disaggregated
2022-07-01,2022,7,CN-62,甘肃省,177.978482,99.252323,40.524382,historical_disaggregated
2022-08-01,2022,8,CN-62,甘肃省,182.147920,106.922182,33.982318,historical_disaggregated
2022-09-01,2022,9,CN-62,甘肃省,150.832965,86.381440,27.426903,historical_disaggregated
2022-10-01,2022,10,CN-62,甘肃省,145.974510,79.497632,27.526647,historical_disaggregated
2022-11-01,2022,11,CN-62,甘肃省,147.226666,84.871144,21.597405,historical_disaggregated
2022-12-01,2022,12,CN-62,甘肃省,167.362756,99.070784,20.699706,historical_disaggregated
2023-01-01,2023,1,CN-62,甘肃省,164.058315,89.755314,20.367526,historical_disaggregated
2023-02-01,2023,2,CN-62,甘肃省,161.701400,86.351569,21.054200,historical_disaggregated
2023-03-01,2023,3,CN-62,甘肃省,159.969618,86.251563,19.853355,historical_disaggregated
2023-04-01,2023,4,CN-62,甘肃省,146.824852,75.331722,19.856285,historical_disaggregated
2023-05-01,2023,5,CN-62,甘肃省,153.566729,78.986149,23.823694,historical_disaggregated
2023-06-01,2023,6,CN-62,甘肃省,165.012087,87.634818,28.526274,historical_disaggregated
2023-07-01,2023,7,CN-62,甘肃省,188.712364,100.522340,35.183664,historical_disaggregated
2023-08-01,2023,8,CN-62,甘肃省,188.449201,98.731759,42.588045,historical_disaggregated
2023-09-01,2023,9,CN-62,甘肃省,166.285528,83.354621,40.485682,historical_disaggregated
2023-10-01,2023,10,CN-62,甘肃省,157.083746,78.008415,35.509485,historical_disaggregated
2023-11-01,2023,11,CN-62,甘肃省,163.020524,85.090500,24.105443,historical_disaggregated
2023-12-01,2023,12,CN-62,甘肃省,184.878659,102.399483,22.511892,historical_disaggregated
2024-01-01,2024,1,CN-62,甘肃省,179.482320,96.593122,21.022731,historical_disaggregated
2024-02-01,2024,2,CN-62,甘肃省,170.012094,90.443647,19.680368,historical_disaggregated
2024-03-01,2024,3,CN-62,甘肃省,168.374892,88.161826,19.777154,historical_disaggregated
2024-04-01,2024,4,CN-62,甘肃省,155.401497,77.617734,23.188157,historical_disaggregated
2024-05-01,2024,5,CN-62,甘肃省,161.655119,76.933500,31.940214,historical_disaggregated
2024-06-01,2024,6,CN-62,甘肃省,173.065672,82.558597,39.932592,historical_disaggregated
2024-07-01,2024,7,CN-62,甘肃省,198.870589,97.461055,46.235175,historical_disaggregated
2024-08-01,2024,8,CN-62,甘肃省,204.345042,104.235085,45.407400,historical_disaggregated
2024-09-01,2024,9,CN-62,甘肃省,180.686218,92.412823,33.313253,historical_disaggregated
2024-10-01,2024,10,CN-62,甘肃省,164.616413,80.870807,29.143525,historical_disaggregated
2024-11-01,2024,11,CN-62,甘肃省,168.784744,87.721076,22.852056,historical_disaggregated
2024-12-01,2024,12,CN-62,甘肃省,190.567707,101.287694,22.977053,historical_disaggregated
2025-01-01,2025,1,CN-62,甘肃省,190.177689,101.297379,23.357057,forecast_share_based
2025-02-01,2025,2,CN-62,甘肃省,183.525160,95.529212,22.539323,forecast_share_based
2025-03-01,2025,3,CN-62,甘肃省,178.498733,88.063805,24.155033,forecast_share_based
2025-04-01,2025,4,CN-62,甘肃省,163.147778,77.575643,24.306300,forecast_share_based
2025-05-01,2025,5,CN-62,甘肃省,169.262005,79.699502,30.640147,forecast_share_based
2025-06-01,2025,6,CN-62,甘肃省,182.690363,85.310162,43.003671,forecast_share_based
2025-07-01,2025,7,CN-62,甘肃省,212.614516,103.972710,46.789663,forecast_share_based
2025-08-01,2025,8,CN-62,甘肃省,214.805543,108.364707,45.713825,forecast_share_based
2025-09-01,2025,9,CN-62,甘肃省,189.547934,89.369060,49.120050,forecast_share_based
2025-10-01,2025,10,CN-62,甘肃省,183.589717,88.732844,41.775270,forecast_share_based
2025-11-01,2025,11,CN-62,甘肃省,178.774045,85.828976,29.888884,forecast_share_based
2025-12-01,2025,12,CN-62,甘肃省,196.990543,100.375787,26.748173,forecast_share_based
2026-01-01,2026,1,CN-62,甘肃省,191.800062,103.046535,26.536475,forecast_share_based
2026-02-01,2026,2,CN-62,甘肃省,197.227921,98.659802,26.691818,forecast_share_based
2026-03-01,2026,3,CN-62,甘肃省,189.841760,93.589601,27.168720,forecast_share_based
2026-04-01,2026,4,CN-62,甘肃省,190.672384,85.663388,29.223687,forecast_share_based
2026-05-01,2026,5,CN-62,甘肃省,186.477372,87.276969,36.901637,forecast_share_based
2026-06-01,2026,6,CN-62,甘肃省,190.359116,92.869090,44.833797,forecast_share_based
2026-07-01,2026,7,CN-62,甘肃省,200.399266,105.756184,52.460939,forecast_share_based
2026-08-01,2026,8,CN-62,甘肃省,203.608651,109.777991,51.378445,forecast_share_based
2026-09-01,2026,9,CN-62,甘肃省,203.385756,93.168304,46.030103,forecast_share_based
2026-10-01,2026,10,CN-62,甘肃省,204.586782,86.889339,42.615861,forecast_share_based
2026-11-01,2026,11,CN-62,甘肃省,199.716063,95.755192,31.677295,forecast_share_based
2026-12-01,2026,12,CN-62,甘肃省,202.072811,112.873378,27.816571,forecast_share_based
2027-01-01,2027,1,CN-62,甘肃省,200.961031,107.152659,27.345218,forecast_share_based
2027-02-01,2027,2,CN-62,甘肃省,209.004090,102.591126,27.505295,forecast_share_based
2027-03-01,2027,3,CN-62,甘肃省,200.714771,97.318892,27.996731,forecast_share_based
2027-04-01,2027,4,CN-62,甘肃省,199.708011,89.076841,30.114327,forecast_share_based
2027-05-01,2027,5,CN-62,甘肃省,196.669305,90.754719,38.026275,forecast_share_based
2027-06-01,2027,6,CN-62,甘肃省,201.700451,96.569671,46.200181,forecast_share_based
2027-07-01,2027,7,CN-62,甘肃省,214.152957,109.970280,54.059773,forecast_share_based
2027-08-01,2027,8,CN-62,甘肃省,217.278735,114.152346,52.944288,forecast_share_based
2027-09-01,2027,9,CN-62,甘肃省,214.151922,96.880807,47.432946,forecast_share_based
2027-10-01,2027,10,CN-62,甘肃省,214.536045,90.351643,43.914650,forecast_share_based
2027-11-01,2027,11,CN-62,甘肃省,209.619566,99.570776,32.642713,forecast_share_based
2027-12-01,2027,12,CN-62,甘肃省,213.839703,117.371075,28.664327,forecast_share_based
2028-01-01,2028,1,CN-62,甘肃省,212.310554,111.191376,28.122856,forecast_share_based
2028-02-01,2028,2,CN-62,甘肃省,220.135511,106.457914,28.287485,forecast_share_based
2028-03-01,2028,3,CN-62,甘肃省,211.863319,100.986963,28.792897,forecast_share_based
2028-04-01,2028,4,CN-62,甘肃省,211.058828,92.434259,30.970712,forecast_share_based
2028-05-01,2028,5,CN-62,甘肃省,207.854056,94.175378,39.107659,forecast_share_based
2028-06-01,2028,6,CN-62,甘肃省,212.805141,100.209502,47.514013,forecast_share_based
2028-07-01,2028,7,CN-62,甘肃省,225.109606,114.115197,55.597115,forecast_share_based
2028-08-01,2028,8,CN-62,甘肃省,228.278075,118.454890,54.449908,forecast_share_based
2028-09-01,2028,9,CN-62,甘肃省,225.454726,100.532366,48.781835,forecast_share_based
2028-10-01,2028,10,CN-62,甘肃省,225.937560,93.757109,45.163487,forecast_share_based
2028-11-01,2028,11,CN-62,甘肃省,220.974472,103.323723,33.571000,forecast_share_based
2028-12-01,2028,12,CN-62,甘肃省,225.023256,121.794937,29.479477,forecast_share_based
2029-01-01,2029,1,CN-62,甘肃省,223.592307,115.144964,28.865932,forecast_share_based
2029-02-01,2029,2,CN-62,甘肃省,231.524030,110.243196,29.034911,forecast_share_based
2029-03-01,2029,3,CN-62,甘肃省,223.163694,104.577716,29.553676,forecast_share_based
2029-04-01,2029,4,CN-62,甘肃省,222.327393,95.720907,31.789035,forecast_share_based
2029-05-01,2029,5,CN-62,甘肃省,219.108479,97.523934,40.140980,forecast_share_based
2029-06-01,2029,6,CN-62,甘肃省,224.120407,103.772611,48.769450,forecast_share_based
2029-07-01,2029,7,CN-62,甘肃省,236.570178,118.172746,57.066128,forecast_share_based
2029-08-01,2029,8,CN-62,甘肃省,239.766703,122.666743,55.888609,forecast_share_based
2029-09-01,2029,9,CN-62,甘肃省,236.878794,104.106955,50.070772,forecast_share_based
2029-10-01,2029,10,CN-62,甘肃省,237.355222,97.090793,46.356818,forecast_share_based
2029-11-01,2029,11,CN-62,甘肃省,232.345840,106.997564,34.458029,forecast_share_based
2029-12-01,2029,12,CN-62,甘肃省,236.456644,126.125551,30.258398,forecast_share_based
2030-01-01,2030,1,CN-62,甘肃省,235.064121,119.011692,29.575100,forecast_share_based
2030-02-01,2030,2,CN-62,甘肃省,243.064985,113.945315,29.748230,forecast_share_based
2030-03-01,2030,3,CN-62,甘肃省,234.628948,108.089581,30.279741,forecast_share_based
2030-04-01,2030,4,CN-62,甘肃省,233.787737,98.935348,32.570017,forecast_share_based
2030-05-01,2030,5,CN-62,甘肃省,230.537384,100.798923,41.127150,forecast_share_based
2030-06-01,2030,6,CN-62,甘肃省,235.593767,107.257440,49.967601,forecast_share_based
2030-07-01,2030,7,CN-62,甘肃省,248.154642,122.141151,58.468109,forecast_share_based
2030-08-01,2030,8,CN-62,甘肃省,251.380765,126.786063,57.261661,forecast_share_based
2030-09-01,2030,9,CN-62,甘肃省,248.470657,107.603012,51.300893,forecast_share_based
2030-10-01,2030,10,CN-62,甘肃省,248.952723,100.351237,47.495696,forecast_share_based
2030-11-01,2030,11,CN-62,甘肃省,243.897226,110.590691,35.304582,forecast_share_based
2030-12-01,2030,12,CN-62,甘肃省,248.043090,130.361022,31.001776,forecast_share_based
2031-01-01,2031,1,CN-62,甘肃省,246.695268,122.787983,30.250558,forecast_share_based
2031-02-01,2031,2,CN-62,甘肃省,254.769251,117.560848,30.427643,forecast_share_based
2031-03-01,2031,3,CN-62,甘肃省,246.256442,111.519309,30.971292,forecast_share_based
2031-04-01,2031,4,CN-62,甘肃省,245.407270,102.074608,33.313875,forecast_share_based
2031-05-01,2031,5,CN-62,甘肃省,242.127600,103.997316,42.066442,forecast_share_based
2031-06-01,2031,6,CN-62,甘肃省,247.230106,110.660764,51.108799,forecast_share_based
2031-07-01,2031,7,CN-62,甘肃省,259.905477,126.016741,59.803447,forecast_share_based
2031-08-01,2031,8,CN-62,甘肃省,263.160885,130.809038,58.569446,forecast_share_based
2031-09-01,2031,9,CN-62,甘肃省,260.223840,111.017300,52.472541,forecast_share_based
2031-10-01,2031,10,CN-62,甘肃省,260.710140,103.535424,48.580438,forecast_share_based
2031-11-01,2031,11,CN-62,甘肃省,255.608724,114.099780,36.110894,forecast_share_based
2031-12-01,2031,12,CN-62,甘肃省,259.792564,134.497432,31.709817,forecast_share_based
2032-01-01,2032,1,CN-62,甘肃省,258.488145,126.470429,30.892556,forecast_share_based
2032-02-01,2032,2,CN-62,甘肃省,266.634453,121.086532,31.073399,forecast_share_based
2032-03-01,2032,3,CN-62,甘肃省,258.045351,114.863805,31.628586,forecast_share_based
2032-04-01,2032,4,CN-62,甘肃省,257.188603,105.135855,34.020885,forecast_share_based
2032-05-01,2032,5,CN-62,甘肃省,253.879510,107.116225,42.959205,forecast_share_based
2032-06-01,2032,6,CN-62,甘肃省,259.027733,113.979511,52.193464,forecast_share_based
2032-07-01,2032,7,CN-62,甘肃省,271.816683,129.796019,61.072636,forecast_share_based
2032-08-01,2032,8,CN-62,甘肃省,275.101275,134.732038,59.812446,forecast_share_based
2032-09-01,2032,9,CN-62,甘肃省,272.137959,114.346741,53.586149,forecast_share_based
2032-10-01,2032,10,CN-62,甘肃省,272.628636,106.640481,49.611445,forecast_share_based
2032-11-01,2032,11,CN-62,甘肃省,267.481489,117.521665,36.877264,forecast_share_based
2032-12-01,2032,12,CN-62,甘肃省,271.702798,138.531049,32.382785,forecast_share_based
2033-01-01,2033,1,CN-62,甘肃省,270.441355,130.055564,31.501339,forecast_share_based
2033-02-01,2033,2,CN-62,甘肃省,278.659746,124.519046,31.685745,forecast_share_based
2033-03-01,2033,3,CN-62,甘肃省,269.994647,118.119919,32.251874,forecast_share_based
2033-04-01,2033,4,CN-62,甘肃省,269.130316,108.116205,34.691316,forecast_share_based
2033-05-01,2033,5,CN-62,甘肃省,265.791947,110.152714,43.805779,forecast_share_based
2033-06-01,2033,6,CN-62,甘肃省,270.985722,117.210558,53.222013,forecast_share_based
2033-07-01,2033,7,CN-62,甘肃省,283.887830,133.475427,62.276162,forecast_share_based
2033-08-01,2033,8,CN-62,甘肃省,287.201483,138.551370,60.991138,forecast_share_based
2033-09-01,2033,9,CN-62,甘肃省,284.211943,117.588198,54.642143,forecast_share_based
2033-10-01,2033,10,CN-62,甘肃省,284.706959,109.663484,50.589111,forecast_share_based
2033-11-01,2033,11,CN-62,甘肃省,279.514271,120.853123,37.603984,forecast_share_based
2033-12-01,2033,12,CN-62,甘肃省,283.772933,142.458073,33.020935,forecast_share_based
2034-01-01,2034,1,CN-62,甘肃省,282.553949,133.539886,32.077155,forecast_share_based
2034-02-01,2034,2,CN-62,甘肃省,290.844117,127.855039,32.264932,forecast_share_based
2034-03-01,2034,3,CN-62,甘肃省,282.103339,121.284473,32.841409,forecast_share_based
2034-04-01,2034,4,CN-62,甘肃省,281.231459,111.012749,35.325442,forecast_share_based
2034-05-01,2034,5,CN-62,甘肃省,277.863934,113.103818,44.606509,forecast_share_based
2034-06-01,2034,6,CN-62,甘肃省,283.103070,120.350750,54.194863,forecast_share_based
2034-07-01,2034,7,CN-62,甘肃省,296.117862,137.051370,63.414514,forecast_share_based
2034-08-01,2034,8,CN-62,甘肃省,299.460455,142.263303,62.106001,forecast_share_based
2034-09-01,2034,9,CN-62,甘肃省,296.444806,120.738506,55.640952,forecast_share_based
2034-10-01,2034,10,CN-62,甘肃省,296.944145,112.601481,51.513835,forecast_share_based
2034-11-01,2034,11,CN-62,甘肃省,291.706106,124.090902,38.291351,forecast_share_based
2034-12-01,2034,12,CN-62,甘肃省,296.001962,146.274671,33.624528,forecast_share_based
2035-01-01,2035,1,CN-62,甘肃省,294.824934,136.919857,32.558298,forecast_share_based
2035-02-01,2035,2,CN-62,甘肃省,303.186583,131.091123,32.748892,forecast_share_based
2035-03-01,2035,3,CN-62,甘肃省,294.370438,124.354253,33.334015,forecast_share_based
2035-04-01,2035,4,CN-62,甘肃省,293.491041,113.822545,35.855308,forecast_share_based
2035-05-01,2035,5,CN-62,甘肃省,290.094479,115.966540,45.275587,forecast_share_based
2035-06-01,2035,6,CN-62,甘肃省,295.378789,123.396896,55.007762,forecast_share_based
2035-07-01,2035,7,CN-62,甘肃省,308.505800,140.520219,64.365704,forecast_share_based
2035-08-01,2035,8,CN-62,甘肃省,311.877215,145.864069,63.037563,forecast_share_based
2035-09-01,2035,9,CN-62,甘肃省,308.835563,123.794467,56.475541,forecast_share_based
2035-10-01,2035,10,CN-62,甘肃省,309.339208,115.451489,52.286519,forecast_share_based
2035-11-01,2035,11,CN-62,甘肃省,304.056004,127.231714,38.865704,forecast_share_based
2035-12-01,2035,12,CN-62,甘肃省,308.388900,149.976966,34.128881,forecast_share_based
2010-01-01,2010,1,CN-63,青海省,43.977952,9.168646,33.015374,historical_disaggregated
2010-02-01,2010,2,CN-63,青海省,30.005565,6.703262,13.360889,historical_disaggregated
2010-03-01,2010,3,CN-63,青海省,37.502783,8.406047,17.430821,historical_disaggregated
2010-04-01,2010,4,CN-63,青海省,36.911776,8.059950,21.387700,historical_disaggregated
2010-05-01,2010,5,CN-63,青海省,37.894561,7.899585,28.710495,historical_disaggregated
2010-06-01,2010,6,CN-63,青海省,38.583513,7.629297,36.166899,historical_disaggregated
2010-07-01,2010,7,CN-63,青海省,42.031610,8.190575,42.487627,historical_disaggregated
2010-08-01,2010,8,CN-63,青海省,43.444016,8.604900,42.266659,historical_disaggregated
2010-09-01,2010,9,CN-63,青海省,38.805001,7.583520,38.823660,historical_disaggregated
2010-10-01,2010,10,CN-63,青海省,37.049789,7.471848,32.389878,historical_disaggregated
2010-11-01,2010,11,CN-63,青海省,38.436596,8.133427,26.064011,historical_disaggregated
2010-12-01,2010,12,CN-63,青海省,40.934184,8.866441,24.270569,historical_disaggregated
2011-01-01,2011,1,CN-63,青海省,37.938740,7.694323,26.385377,historical_disaggregated
2011-02-01,2011,2,CN-63,青海省,30.470353,6.281938,17.266179,historical_disaggregated
2011-03-01,2011,3,CN-63,青海省,37.636899,7.738467,21.840072,historical_disaggregated
2011-04-01,2011,4,CN-63,青海省,36.002734,7.350634,22.338849,historical_disaggregated
2011-05-01,2011,5,CN-63,青海省,37.099384,7.390374,27.135600,historical_disaggregated
2011-06-01,2011,6,CN-63,青海省,38.993954,7.487333,35.238076,historical_disaggregated
2011-07-01,2011,7,CN-63,青海省,41.777833,8.120554,37.052775,historical_disaggregated
2011-08-01,2011,8,CN-63,青海省,41.865290,8.277842,34.813584,historical_disaggregated
2011-09-01,2011,9,CN-63,青海省,37.936611,7.532580,30.165406,historical_disaggregated
2011-10-01,2011,10,CN-63,青海省,35.772791,7.158872,26.594374,historical_disaggregated
2011-11-01,2011,11,CN-63,青海省,36.486203,7.333397,26.185801,historical_disaggregated
2011-12-01,2011,12,CN-63,青海省,39.680834,8.199796,23.458445,historical_disaggregated
2012-01-01,2012,1,CN-63,青海省,42.865903,9.419949,26.587239,historical_disaggregated
2012-02-01,2012,2,CN-63,青海省,42.734248,9.528419,19.285676,historical_disaggregated
2012-03-01,2012,3,CN-63,青海省,47.438628,10.430464,23.654729,historical_disaggregated
2012-04-01,2012,4,CN-63,青海省,42.924732,9.235815,25.097718,historical_disaggregated
2012-05-01,2012,5,CN-63,青海省,45.001586,9.131616,38.107533,historical_disaggregated
2012-06-01,2012,6,CN-63,青海省,45.410261,8.945937,43.106462,historical_disaggregated
2012-07-01,2012,7,CN-63,青海省,50.232396,9.738937,52.468719,historical_disaggregated
2012-08-01,2012,8,CN-63,青海省,50.481757,9.716825,54.083493,historical_disaggregated
2012-09-01,2012,9,CN-63,青海省,45.107795,8.636370,48.254272,historical_disaggregated
2012-10-01,2012,10,CN-63,青海省,44.996968,8.862638,42.430777,historical_disaggregated
2012-11-01,2012,11,CN-63,青海省,46.299187,9.673510,32.570345,historical_disaggregated
2012-12-01,2012,12,CN-63,青海省,49.955328,10.765778,28.693741,historical_disaggregated
2013-01-01,2013,1,CN-63,青海省,45.226959,10.578634,21.079516,historical_disaggregated
2013-02-01,2013,2,CN-63,青海省,44.334962,10.595574,21.466141,historical_disaggregated
2013-03-01,2013,3,CN-63,青海省,47.187493,11.164284,22.609902,historical_disaggregated
2013-04-01,2013,4,CN-63,青海省,44.938541,10.469504,23.778727,historical_disaggregated
2013-05-01,2013,5,CN-63,青海省,46.172708,10.307441,31.051942,historical_disaggregated
2013-06-01,2013,6,CN-63,青海省,47.843390,10.255847,38.557029,historical_disaggregated
2013-07-01,2013,7,CN-63,青海省,53.939974,11.872992,40.416738,historical_disaggregated
2013-08-01,2013,8,CN-63,青海省,56.105674,12.506366,39.829960,historical_disaggregated
2013-09-01,2013,9,CN-63,青海省,48.493663,10.521098,37.052226,historical_disaggregated
2013-10-01,2013,10,CN-63,青海省,48.435161,10.753430,32.854866,historical_disaggregated
2013-11-01,2013,11,CN-63,青海省,49.409444,11.348504,27.871981,historical_disaggregated
2013-12-01,2013,12,CN-63,青海省,53.772344,12.688054,25.718882,historical_disaggregated
2014-01-01,2014,1,CN-63,青海省,46.181895,11.569572,18.890477,historical_disaggregated
2014-02-01,2014,2,CN-63,青海省,39.378444,9.892518,15.383066,historical_disaggregated
2014-03-01,2014,3,CN-63,青海省,46.508186,11.516937,19.670875,historical_disaggregated
2014-04-01,2014,4,CN-63,青海省,43.657728,10.465175,22.827792,historical_disaggregated
2014-05-01,2014,5,CN-63,青海省,45.359785,10.436956,27.259264,historical_disaggregated
2014-06-01,2014,6,CN-63,青海省,47.052598,10.614550,32.217504,historical_disaggregated
2014-07-01,2014,7,CN-63,青海省,51.851641,11.237203,41.702991,historical_disaggregated
2014-08-01,2014,8,CN-63,青海省,50.941548,10.821897,43.386435,historical_disaggregated
2014-09-01,2014,9,CN-63,青海省,46.651993,9.651125,42.145033,historical_disaggregated
2014-10-01,2014,10,CN-63,青海省,45.673079,9.835160,35.628595,historical_disaggregated
2014-11-01,2014,11,CN-63,青海省,46.092173,10.595840,27.476602,historical_disaggregated
2014-12-01,2014,12,CN-63,青海省,50.355021,12.207070,21.954759,historical_disaggregated
2015-01-01,2015,1,CN-63,青海省,43.874131,10.659376,16.864680,historical_disaggregated
2015-02-01,2015,2,CN-63,青海省,35.542521,8.381386,15.207909,historical_disaggregated
2015-03-01,2015,3,CN-63,青海省,43.875885,10.057778,21.799723,historical_disaggregated
2015-04-01,2015,4,CN-63,青海省,43.289330,9.804119,22.628131,historical_disaggregated
2015-05-01,2015,5,CN-63,青海省,44.377813,9.904203,24.723329,historical_disaggregated
2015-06-01,2015,6,CN-63,青海省,46.158878,9.673264,33.149246,historical_disaggregated
2015-07-01,2015,7,CN-63,青海省,49.507982,10.519369,35.405612,historical_disaggregated
2015-08-01,2015,8,CN-63,青海省,50.147065,10.865058,33.716561,historical_disaggregated
2015-09-01,2015,9,CN-63,青海省,44.237740,9.047457,34.635224,historical_disaggregated
2015-10-01,2015,10,CN-63,青海省,43.320457,8.936157,32.062966,historical_disaggregated
2015-11-01,2015,11,CN-63,青海省,45.333032,10.157286,25.019880,historical_disaggregated
2015-12-01,2015,12,CN-63,青海省,47.763880,11.089382,21.838403,historical_disaggregated
2016-01-01,2016,1,CN-63,青海省,41.032050,12.055539,16.140584,historical_disaggregated
2016-02-01,2016,2,CN-63,青海省,39.531447,11.627984,16.223853,historical_disaggregated
2016-03-01,2016,3,CN-63,青海省,43.019815,12.491591,18.842027,historical_disaggregated
2016-04-01,2016,4,CN-63,青海省,40.010372,11.282528,19.631103,historical_disaggregated
2016-05-01,2016,5,CN-63,青海省,41.733397,11.319374,23.491783,historical_disaggregated
2016-06-01,2016,6,CN-63,青海省,44.182002,11.856603,26.851823,historical_disaggregated
2016-07-01,2016,7,CN-63,青海省,49.567130,13.337420,31.172286,historical_disaggregated
2016-08-01,2016,8,CN-63,青海省,50.567277,14.192168,27.887411,historical_disaggregated
2016-09-01,2016,9,CN-63,青海省,44.226113,12.390064,24.005055,historical_disaggregated
2016-10-01,2016,10,CN-63,青海省,43.893030,12.194556,23.321862,historical_disaggregated
2016-11-01,2016,11,CN-63,青海省,45.318082,13.023837,20.259237,historical_disaggregated
2016-12-01,2016,12,CN-63,青海省,47.971937,14.528920,16.399477,historical_disaggregated
2017-01-01,2017,1,CN-63,青海省,49.141935,13.978143,17.218922,historical_disaggregated
2017-02-01,2017,2,CN-63,青海省,49.027067,13.710514,18.831489,historical_disaggregated
2017-03-01,2017,3,CN-63,青海省,49.864661,13.692672,20.370910,historical_disaggregated
2017-04-01,2017,4,CN-63,青海省,45.989439,12.175304,20.882621,historical_disaggregated
2017-05-01,2017,5,CN-63,青海省,47.723980,12.281614,24.884501,historical_disaggregated
2017-06-01,2017,6,CN-63,青海省,50.193626,12.824606,29.334444,historical_disaggregated
2017-07-01,2017,7,CN-63,青海省,58.339599,14.983589,35.010771,historical_disaggregated
2017-08-01,2017,8,CN-63,青海省,57.356564,14.899585,32.805744,historical_disaggregated
2017-09-01,2017,9,CN-63,青海省,50.353767,12.523842,31.511421,historical_disaggregated
2017-10-01,2017,10,CN-63,青海省,48.602826,12.013245,30.297952,historical_disaggregated
2017-11-01,2017,11,CN-63,青海省,50.128990,13.006697,24.523090,historical_disaggregated
2017-12-01,2017,12,CN-63,青海省,54.974706,15.269672,20.671799,historical_disaggregated
2018-01-01,2018,1,CN-63,青海省,63.988273,10.594466,29.571358,historical_disaggregated
2018-02-01,2018,2,CN-63,青海省,62.691684,10.315194,28.935253,historical_disaggregated
2018-03-01,2018,3,CN-63,青海省,60.252138,9.803230,27.891845,historical_disaggregated
2018-04-01,2018,4,CN-63,青海省,58.249588,9.235578,29.449196,historical_disaggregated
2018-05-01,2018,5,CN-63,青海省,62.075645,9.569215,38.759888,historical_disaggregated
2018-06-01,2018,6,CN-63,青海省,63.299299,9.615508,44.694057,historical_disaggregated
2018-07-01,2018,7,CN-63,青海省,72.988177,11.066030,54.184956,historical_disaggregated
2018-08-01,2018,8,CN-63,青海省,73.041776,11.229034,53.345725,historical_disaggregated
2018-09-01,2018,9,CN-63,青海省,62.529526,9.241910,47.988109,historical_disaggregated
2018-10-01,2018,10,CN-63,青海省,60.785848,8.856767,47.049061,historical_disaggregated
2018-11-01,2018,11,CN-63,青海省,63.212629,9.884667,36.897461,historical_disaggregated
2018-12-01,2018,12,CN-63,青海省,70.703947,11.654116,30.107416,historical_disaggregated
2019-01-01,2019,1,CN-63,青海省,70.205539,9.279983,30.134599,historical_disaggregated
2019-02-01,2019,2,CN-63,青海省,66.725459,8.686104,29.807910,historical_disaggregated
2019-03-01,2019,3,CN-63,青海省,67.291063,8.555979,34.340398,historical_disaggregated
2019-04-01,2019,4,CN-63,青海省,64.247677,7.993283,35.214749,historical_disaggregated
2019-05-01,2019,5,CN-63,青海省,66.004975,7.878923,43.539548,historical_disaggregated
